Image_ID,Image_file_link,MSA_Caption,Sudanese_Caption,Region,Audio_file_link,Category,Collection_method,Source_license,Secondary_category
IMG_000345.jpg,Google drive,ثعلبُ فنكٍ صغير بأذنين كبيرتين يستلقي بهدوء فوق الرمال الحمراء في زاويةٍ ظليلة,ثعلب صحراوي اضنينو كبار راقد في رملة حمراء في الضل,منطقة الباقير / ولاية الجزيرة,Audio_link,"Agriculture, Livestock and Wild animals",Licened Public(Wikimedia common),"CC BY-SA 4.0, Azza Hussein",
IMG_000346.jpg,Google drive,سلحفاةٌ بريةٌ ضخمة ذات صدفةٍ بنيةٍ قوية تتناول البرسيم الأخضر بنهمٍ فوق أرضٍ ترابية,أبو القدح كبير قاعد ياكل  في البرسيم المشتت في الواطة,منطقة الباقير / ولاية الجزيرة,Audio_link,"Agriculture, Livestock and Wild animals",Licened Public(Wikimedia common),"CC BY-SA 4.0, Wadalymen",
IMG_000347.jpg,Google drive,حقلٌ من الشمام الناضج يتلألأ بين الأوراق الخضراء الكثيفة فوق تربةٍ خصبة في انتظار الحصاد,مزرعة فيها شجر شمام اخدر شايل ونجيض لسة ما اتحصد,,Audio_link,"Agriculture, Livestock and Wild animals",Licened Public(Wikimedia common),"CC BY-SA 4.0, Seifeldinn Ahmed",
IMG_000348.jpg,Google drive,طائرا أبو مركوب يقفان داخل سياجٍ حديدي في حديقةٍ برية وتحيط بهما غطاءٍ نباتيٍ كثيف,طير ابو مركوب واقفين في قفس حديد في نص الشجر الاخدر والضل,منطقة الباقير / ولاية الجزيرة,Audio_link,"Agriculture, Livestock and Wild animals",Licened Public(Wikimedia common),"CC BY-SA 4.0,  Amirasalih95",
IMG_000349.jpg,Google drive,غزالٌ رشيقٌ  يهرول بخفةٍ وسط بيئةٍ برية جافة تكسوها الأشجار الشائكة,غزال جاري في نص النجيلة والشجر الناشف الفيهو شوك,محمية الدندر / ولاية سنار,Audio_link,"Agriculture, Livestock and Wild animals",Licened Public(Wikimedia common),CC BY-SA 4.0,
IMG_000350.jpg,Google drive,صقرٌ بألوانٍ متداخلة ومنقارٍ برتقالي يقف فوق غصن شجرة داخل محميةٍ طبيعية,صقر ألوانو غريبة و زاهية، واقف فوق الفرع  في نص الشجر في محمية طبيعية,منطقة الباقير / ولاية الجزيرة,Audio_link,"Agriculture, Livestock and Wild animals",Licened Public(Wikimedia common),CC BY-SA 4.0,
IMG_000351.jpg,Google drive,صقرٌ جارحٌ ذو ريشٍ بنيٍّ متدرِّجٍ، يقف فوق غصنِ شجرةٍ داخلَ قفصٍ حديديٍّ,صقر ريشو بني واقف فوق فرع شجرة جوة قفص حديد,منطقة الباقير / ولاية الجزيرة,Audio_link,"Agriculture, Livestock and Wild animals",Licened Public(Wikimedia common),CC BY-SA 4.0,
IMG_000352.jpg,Google drive,شبلُ أسدٍ ذو فراءٍ ذهبي يميل برأسه ليشرب الماء بلسانه الصغير من حوضٍ أبيض,شبل صغير مدنقر راسه بشرب في مويه من الحوض,منطقة الباقير / ولاية الجزيرة,Audio_link,"Agriculture, Livestock and Wild animals",Licened Public(Wikimedia common),CC BY-SA 4.0,
IMG_000353.jpg,Google drive,يقف قرد السعدان ذو الفراء الكثيف خلف السياج المعدني، وهو يمسك بالأسلاك وينظرللخارج,قرد سعدان شعره منفوش ماسك في سلك القفص وبعاين,منطقة الباقير / ولاية الجزيرة,Audio_link,"Agriculture, Livestock and Wild animals",Licened Public(Wikimedia common),CC BY-SA 4.0,
IMG_000354.jpg,Google drive,آلية تسوية ارض متوقِّفٌة في الظل تحت شجرة كبيرة فوق العشب الاخضر,جرار واقف في الضل تحت شجرة كبيرة فوق نجيلة و خدار,,Audio_link,"Agriculture, Livestock and Wild animals",Direct Permission,Permission Form,
IMG_000355.jpg,Google drive,لبؤةٌ قويةٌ تمشي وتترصدُ بعينيها وسط الأشجار الجافة في أدغال محمية الدندر الطبيعية,لبوة ماشة تتقدل في نص القش والشجر الناشف في محمية الدندر,محمية الدندر / ولاية سنار,Audio_link,"Agriculture, Livestock and Wild animals",Direct Permission,Permission Form,
IMG_000356.jpg,Google drive,قردُ رباحٍ ضخم ذو فراءٍ رمادي يجلس باطمئنان بين أغصان شجرةٍ ضخمة وسط الغابة الكثيفة,قرد رباح كبير قاعد  فوق فرع الشجرة في نص الغابة,محمية الدندر / ولاية سنار,Audio_link,"Agriculture, Livestock and Wild animals",Direct Permission,Permission Form,
IMG_000357.jpg,Google drive,سُنبلةُ ذرةٍ رفيعةٍ ممتلئة بالحبوب تبرز بوضوح في قلب حقلٍ أخضر يغمره ضوء الشمس ,قندول ذرة مليان قايم في نص حقل بتاع ذرة ومشرق مع نور الشمس,,Audio_link,"Agriculture, Livestock and Wild animals",Direct Permission,Permission Form,
IMG_000358.jpg,Google drive,ثلاثةُ طيورٍ من الغرنوق ذات ريشٍ رمادي أنيق وسيقانٍ نحيلة تقف داخل قفص,تلاتة طيور غرنوق ريشهم رمادي واقفين جوا قفص ,منطقة الباقير / ولاية الجزيرة,Audio_link,"Agriculture, Livestock and Wild animals",Licened Public(Wikimedia common),"CC BY-SA 4.0, Wadalyemen",
IMG_000359.jpg,Google drive,طائرُ هدهدٍ يقف بسكونٍ فوق قمة جذع شجرةٍ يابسٍ,هدهد عندو ريش فوق راسه واقف مستكين فوق راس فرع  شجرة ناشف,,Audio_link,"Agriculture, Livestock and Wild animals",Direct Permission,Permission Form,
IMG_000360.jpg,Google drive,مجموعةٌ من البجع تقف على رملةٍ في وسط البحر وحولها طيورُ بحرٍ صغيرةٌ تسبح في الماء,بجع واقفين في نص البحر فوق رملة، وحولينهم طيور بحر صغيرة في نص الموية ,,Audio_link,"Agriculture, Livestock and Wild animals",Direct Permission,Permission Form,
IMG_000361.jpg,Google drive,طائرٌ مائيٌ  ذو منقارٍ طويلٍ ومنحنٍ لأسفل، يسيرُ  فوق رمال الشاطئ المبللة بمياه البحر,طيرة بحر منقاره طويل ومنحنّي ماشي فوق الرملة في طرف الموية ,,Audio_link,"Agriculture, Livestock and Wild animals",Direct Permission,Permission Form,
IMG_000362.jpg,Google drive,طائرُ نكاتٍ أنيق بريشه الأبيض والأسود وسيقانه الطويلة يمشي في المياه الضحلة بجوار طيور النورس,طير بحر لونه أبيض وأسود وكرعينه رقاق وطوال، وماشي في الموية الضحلة جنب النورس,,Audio_link,"Agriculture, Livestock and Wild animals",Direct Permission,Permission Form,
IMG_000363.jpg,Google drive,رجلٌ يجلسُ ليحلبَ بقرةً بنيةً ممتلئة الضروع، ممسكاً بوعاءٍ معدنيٍ في فناءٍ ريفيٍ بسيط,زول بارك بيحلب في بقرة بنية في زريبة بقر وخاتي جردل استيل بين رجلينو بيحلب فيهو اللبن ,,Audio_link,"Agriculture, Livestock and Wild animals",Licened Public(Wikimedia common),"CC BY-SA 4.0, Bekoelber",
IMG_000364.jpg,Google drive,يرعى قطيعٌ كبيرٌ من الأغنامِ والماعزِ في مرجٍ أخضرَ فسيحٍ محاطٍ بالأشجارِ الكثيفة,كمية من الغنم والضأن بيرعو  في نص ارض خدرة واشجارها غزيرة,,Audio_link,"Agriculture, Livestock and Wild animals",Direct Permission,Permission Form,
IMG_000365.jpg,Google drive, صقرٌ ذو ريشٍ بنيٍّ مرقطٍ بعينيهِ الصفراوينِ الثاقبتينِ، يقفُ بشموخٍ في بيئةٍ بريةٍ,صقر عيونو صفراء وريشو بني واقف في شجرة في منطقة برية,,Audio_link,"Agriculture, Livestock and Wild animals",Direct Permission,Permission Form,
IMG_000366.jpg,Google drive, شجرةِ التوتِ الكثيفةِ محملةٌ بكمياتٍ من الثمارِ الناضجةِ ذاتِ اللونِ الاحمر والاسود ، وسطَ فناءِ منزلٍ ,شجرة توت ثمارها سودا ونجيضة في نص حوش بيت,,Audio_link,"Agriculture, Livestock and Wild animals",Direct Permission,Permission Form,
IMG_000367.jpg,Google drive,يقفُ خنزيرٌ بريٌّ أسودُ الأعشابِ الخضراءِ الكثيفة، في  حظيرة الدندر,حلوف بري لونه أسود واقف في نص القش الأخضر في حظيرة الدندر,محمية الدندر / ولاية سنار,Audio_link,"Agriculture, Livestock and Wild animals",Licened Public(Wikimedia common),"CC BY-SA, 3.0 Hindustanilanguage",
IMG_000368.jpg,Google drive,طائر أبو سعن أسود اللون طويل الساقين، يقف وسط الحشائش في الغابة, طير ابو سعن لونه اسود وكرعينه طوال واقف في نص الحشايش في الغابة,محمية الدندر / ولاية سنار,Audio_link,"Agriculture, Livestock and Wild animals",Licened Public(Wikimedia common),"CC BY-SA, 3.0 Hindustanilanguage",
IMG_000369.jpg,Google drive,حصيلة صيد اليوم من الأسماك حيث يجتمع الصيادون لفرزها وتعبئتها في الأكياس,أسماك الصيد والناس متلمين يفرزوا ويملوا في الخياش من صيد اليوم,,Audio_link,"Agriculture, Livestock and Wild animals",Licened Public(Wikimedia common),"CC BY-SA, 3.0 Hindustanilanguage",
IMG_000370.jpg,Google drive,رجل يقف وسط محصول الكركديه المنتشرة على الأرض لتجفيفه,راجل واقف في نص محصول الكركديه المفروش  في الواطة عشان ينشفوهو,,Audio_link,"Agriculture, Livestock and Wild animals",Licened Public(Wikimedia common),"CC BY-SA, 4.0 Wadalyemen",
IMG_000371.jpg,Google drive,أرض زراعية خضراء مقسَّمة إلى مربعات منتظمة وتسقيها جداول ممتدة,واطة زراعية  خضراء  مقسمة لحواشات وجداول ومنتشرة ,,Audio_link,"Agriculture, Livestock and Wild animals",Licened Public(Wikimedia common),"CC BY-SA, 4.0 Mogtaba Abdlbagi",
IMG_000372.jpg,Google drive,عنقود طماطم يحمل ثمارًا خضراء غير ناضجة,عنقود طماطم شايل وناير لونو اخدر لسة ما نجيض,,Audio_link,"Agriculture, Livestock and Wild animals",Licened Public(Wikimedia common),"CC BY-SA, 4.0 Kolthoum",
IMG_000373.jpg,Google drive,تتراكمُ ثمارُ الطماطمِ الناضجةِ بألوانِها المتدرجةِ من الأخضرِ إلى الأحمرِ في كومةٍ ضخمةٍ وسطَ الحقل,كوم محصول طماطم  لونه بين الأخضر والأحمر، ملموم في نص الحقل  ,,Audio_link,"Agriculture, Livestock and Wild animals",Licened Public(Wikimedia common),"CC BY-SA, 4.0 Kolthoum",
IMG_000374.jpg,Google drive,رجل يحمل بامية خضراء وتظهر خلفه أوراق شجر البامية الخضراء,بامية خضراء في يد زول  وظاهر وراها خدرة شجر البامية ,,Audio_link,"Agriculture, Livestock and Wild animals",Licened Public(Wikimedia common),"CC BY-SA, 4.0 Shaaiixx",
IMG_000375.jpg,Google drive, جبالِ التاكا الصخريةُ خلفَ حقولِ البصلِ الخضراءِ الشاسعةِ التي تشقُّها جداولُ الريِّ,جبال التاكا العالية  واقفة وراء حواشات البصل الخضراء والجداول المليانة,ولاية كسلا,Audio_link,"Agriculture, Livestock and Wild animals",Licened Public(Wikimedia common),"CC BY-SA, 3.0 Bertramz",
IMG_000376.jpg,Google drive,شابٌ مزارعٌ يغرسِ شتائلِ النخيلِ الصغيرةِ في التربة,شاب مزارع قاعد يغرس في شتول النخل الصغيرة (الفسيل),,Audio_link,"Agriculture, Livestock and Wild animals",Licened Public(Wikimedia common),"CC BY-SA, 3.0 David Haberlah ",
IMG_000377.jpg,Google drive,"تكتظُّ حباتُ الذرةِ (العيش) البيضاءُ والحمراءُ فوقَ ""طَبَقٍ"" دائريٍّ منسوجٍ من سعفِ النخيل",عيش او ذرة نضيفة ومشرورة في طبق سعف كبير,,Audio_link,"Agriculture, Livestock and Wild animals",Licened Public(Wikimedia common),"CC0 BY , تسابيح بوحة",
IMG_000378.jpg,Google drive,يتجمعُ أربعةُ أطفالٍ صغارٍ بحماسٍ حولَ آلةِ حصادٍ ميكانيكيةٍ حمراء اللون في ساحةِ القرية,شفع متلمين في الوابور الاحمر بتاع الحصاد في وحدة من القرى,,Audio_link,"Agriculture, Livestock and Wild animals",Licened Public(Wikimedia common),"CC BY-SA, 4.0 Bekoelber",
IMG_000379.jpg,Google drive,تظهرُ في الصورةِ حاصدةٌ ميكانيكيةٌ ضخمةٌ متطورةٌ، صُممت بآلياتٍ دوارةٍ وهياكلَ معدنيةٍ لقصِّ وجمعِ محصولِ قصبِ السكرِ, حصادة قصب سكر كبيرة، شغالة بالكهرباء والمكينة التقيلة، بتركب قدامها تروس ,,Audio_link,"Agriculture, Livestock and Wild animals",Licened Public(Wikimedia common),"CC BY-SA, 2.0 Sudan Envoy",
IMG_000380.jpg,Google drive,تقفُ مجموعةٌ من الأبقارِ والثيرانِ تحتَ سقيفةٍ ريفيةٍ بسيطةٍ مصنوعةٍ من سعفِ النخيل,بهايم واقفة تحت راكوبة القش والحصير في نص الزريبة,,Audio_link,"Agriculture, Livestock and Wild animals",Licened Public(Wikimedia common),"CC BY-SA, 4.0 Rahma Abdalla",
IMG_000381.jpg,Google drive,تنمو شجيراتُ الباميةِ الخضراءُ في زاويةِ فناءٍ صغير بجوارِ جدارٍ من الطوبِ الأحمر,شجرة بامية قايمة في حوش صغير جنب حيطة ,,Audio_link,"Agriculture, Livestock and Wild animals",Licened Public(Wikimedia common),CC0 -BY Mariam Elhussein,
IMG_000382.jpg,Google drive,تمتدُّ حقولُ السمسمِ الخضراءُ على مساحاتٍ شاسعةٍ و حيثُ تظهرُ نباتاتُ السمسمِ يانعةً ومصطفةً بانتظامٍ  ,حقل زراعي مزروع فيهو سمسم على طول الحقل,,Audio_link,"Agriculture, Livestock and Wild animals",Licened Public(Wikimedia common),"CC BY-SA, 4.0 RamboSD",
IMG_000383.jpg,Google drive,تمتدُّ حقولُ المحاصيلِ الخضراءِ النضرةِ تحتَ سماءٍ صافيةٍ تتناثرُ فيها السحبُ البيضاء,ارض زراعية خضراء ممتدة وواسعة تحت سماء صافية ,,Audio_link,"Agriculture, Livestock and Wild animals",Licened Public(Wikimedia common),"CC BY-SA, 4.0 Abdulazia Omer",
IMG_000384.jpg,Google drive,يتكاتفُ مجموعةٌ من المزارعينَ في قلبِ الحقلِ لتجهيزِ التربةِ وزراعتِها يدويّاً, نفير من المزارعين متلمين في ارض زراعية بيجهزوها للزراعة,,Audio_link,"Agriculture, Livestock and Wild animals",Licened Public(Wikimedia common),"CC BY-SA, 4.0 M. elfahal",
IMG_000385.jpg,Google drive,"تتدفقُ مياهُ الريِّ في جدولٍ صغيرٍ يشقُّ الخضرةَ اليانعة، بينما تستجمُّ طيورُ ""أبو منجل"" البيضاءُ على ضفافِه",جدول الموية جاري  في نص أرض زراعية ، وطيور أبو منجل نازلة تشرب  بين الشجر,منطقة حجر العسل / ولاية نهر النيل,Audio_link,"Agriculture, Livestock and Wild animals",Licened Public(Wikimedia common),"CC BY-SA, 3.0 Omaralsaadabi",
IMG_000386.jpg,Google drive,مزارعٌ سودانيٌّ يقفُ فوقَ كومةٍ من المحصول، مستخدماً أداةً خشبيةً بسيطةً لتنقيةِ حباتِ الفولِ من القشِّ,مزارع بيرفع في محصول الفول في الهواء عشان الهواء ينضفه من القش والتراب قبال ما يجمعه,,Audio_link,"Agriculture, Livestock and Wild animals",Licened Public(Wikimedia common),"CC BY-SA, 4.0 Bekoelber",
IMG_000387.jpg,Google drive,تظهر في الصورة كميات كبيرة من حبوب القمح الذهبية المنشورة قبل طحنها,محصول قمح مفروش فوق سرير قبال ما  يطحونه,,Audio_link,"Agriculture, Livestock and Wild animals",Licened Public(Wikimedia common),"CC BY-SA, 4.0 Fatima Khalid003",
IMG_000388.jpg,Google drive,تتحركُ مجموعةٌ من الزرافاتِ بين الأشجارِ الكثيفةِ في قلبِ المحميةِ الطبيعية,زرافات ماشات  بين الشجر في نص غابات حظيرة الدندر ,محمية الدندر / ولاية سنار,Audio_link,"Agriculture, Livestock and Wild animals",Direct Permission,Permission Form,
IMG_000389.jpg,Google drive,تنمو شتائلُ الفراولةِ الخضراءُ الصغيرةُ بانتظامٍ داخلَ حوضٍ زراعيٍّ مستطيل,شتول فراولة نايرة قايمة في حوض مستطيل ,,Audio_link,"Agriculture, Livestock and Wild animals",Licened Public(Wikimedia common),"CC BY-SA, 4.0 Kolthoum",
IMG_000390.jpg,Google drive,تجري مياه الري الصافية داخل قناة ترابية شقها المزارعون وسط الحقول، لتسقي الزرع ,تِرعة أو جدول موية شاقّ الزراعة، ماشي يروي الحواشات وييسقي الأرض ,,Audio_link,"Agriculture, Livestock and Wild animals",Licened Public(Wikimedia common),"CC BY-SA, 4.0 Mojtaba Abdlbagi",
IMG_000391.jpg,Google drive,تظهرُ في الصورةِ منظومةُ الريِّ المحوريِّ الحديثة وهي ترشُّ رذاذَ المياهِ بكثافةٍ فوقَ الحقولِ الخضراءِم,الري المحوري شغال يَرش في الموية فوق الزرع الأخدر,,Audio_link,"Agriculture, Livestock and Wild animals",Licened Public(Wikimedia common),"CC BY-SA, 4.0 Ahmed Winer",
IMG_000392.jpg,Google drive,تنمو شتائلُ الخيارِ الخضراءُ داخلَ بيتٍ محميٍّ كبير حيث تتدلى الثمارُ اليانعةُ من السيقانِ المتسلقةِ,بيت محمي مزروع خيار، مسقية بالتنقيط، وظاهر نمو ثمار الخيار ,,Audio_link,"Agriculture, Livestock and Wild animals",Licened Public(Wikimedia common),"CC0 BY , تسابيح بوحة",
IMG_000393.jpg,Google drive,يُمسكُ المزارعُ بقبضةِ يدِهِ مجموعةً من سنابلِ الذرةِ البيضاءِ الناضجةِ بعدَ حصادِها من الحقلِ,مزارع لابس الجلابية وماسك في يده قندول ذرة في فترة حصاد الذرة او العيش,,Audio_link,"Agriculture, Livestock and Wild animals",Licened Public(Wikimedia common),"CC BY-SA, 4.0 MOHAMEDOSMAN27",
IMG_000394.jpg,Google drive,تندفعُ مياه النيل بقوةٍ من أنابيبِ الريِّ الحديديةِ لتملأَ الأحواضَ وتسقيَ بساتينَ النخيلِ,ماسورة الوابور فاتحة في الحوض المزروع وبتسقي الزرع الفيه ,,Audio_link,"Agriculture, Livestock and Wild animals",Licened Public(Wikimedia common),"CC BY-SA, 4.0 معاوية عبد الكريم",
IMG_000395.jpg,Google drive,تتدلى حباتُ الليمونِ الخضراءُ النضرةُ من أغصانِ الشجرةِ الكثيفة,شجرة ليمون نايرة وفروعها مليانة الليمون الأخضر,,Audio_link,"Agriculture, Livestock and Wild animals",Direct Permission,Permission Form,
IMG_000396.jpg,Google drive,تمتد قناة ري طويلة بجانب حقول القطن الخضراء الواسعة، حيث توفر المياه اللازمة لنمو المحصول في المساحات المنظمة,قناة ري طويلة في نص حواشات القطن الخدرا,,Audio_link,"Agriculture, Livestock and Wild animals",Direct Permission,Permission Form,
IMG_000397.jpg,Google drive,هذا هو التمر بعد جَنْيِه مباشرةً من النخيل، حيث يُوضع على الأرض ليُفرز ويُنظف تحت الظلال الوارفة,التمر بعد ما حشوهُ من النخلة، مفروش في الـضُل عشان ينقوهو ويفرزوه ويخزنوهو,,Audio_link,"Agriculture, Livestock and Wild animals",Direct Permission,Permission Form,
IMG_000398.jpg,Google drive,تظهر في الصورة حظائر حيوانات مبنية من جذوع الأشجار والقش وسط منطقة جبلية قاحلة، مخصصة لحماية المواشي, زرايب غنم أو بقر، مسورة بـ الشوك والحطب في نص الخلاء,,Audio_link,"Agriculture, Livestock and Wild animals",Licened Public(Wikimedia common),"CC BY-SA, 2.0 Hans Birger Nilsen ",
IMG_000399.jpg,Google drive,طبق  يحتوي على ثلاثين بيضة بلدية, طبق بيض بلدي فيهو تلاتين بيضة,,Audio_link,"Agriculture, Livestock and Wild animals",Licened Public(Wikimedia common),"CC0, BY تسابيح بوحة",
IMG_000400.jpg,Google drive,يسيرُ المزارعُ بوقارٍ وسطَ حقولِهِ الخضراءِ حاملاً مِعولَهُ على كتفِهِ,مزارع لابس جلابيتو وشايل طوريتو فوق كتفو وماشي في نص الزراعة,,Audio_link,"Agriculture, Livestock and Wild animals",Licened Public(Wikimedia common),"CC BY-SA, 4.0 Nani salah",
IMG_000401.jpg,Google drive,يستقلُّ شابّان جراراً زراعياً أ يسخدم لحرثِ الأرضِ وتسهيلِ المهامِ الزراعية ,شابين راكبين في تراكتور بتساعد في الزراعة وحراثة الارض,,Audio_link,"Agriculture, Livestock and Wild animals",Licened Public(Wikimedia common),"CC BY-SA, 4.0 ChinwaggingLid",
IMG_000402.jpg,Google drive,يشقُّ ثورانِ، أحدهما أسودُ والآخرُ أبيضُ، تربةَ الحقلِ الجافةَ بجرِّ المحراثِ الخشبي التقليدي لتهيئتِها لموسمِ زراعةٍ ,تورين واحد أسود والتاني أبيض، شادين المحراث وقاعدين يقلبوا في الواطاة عشان يجهزوها للزراعة,,Audio_link,"Agriculture, Livestock and Wild animals",Licened Public(Wikimedia common),"CC BY-SA, 4.0 Titawi",
IMG_000403.jpg,Google drive,مضخةُ مياهٍ ديزل فوقَ ضفةِ النهرِ الرمليةِ وبينَ الصخورِ لتمُدَّ الحقولَ من مياهِ النيلِ الجارية,وابور موية شغال في نص الرملة والحجر على شط النيل، بيجبد في الموية عشان يسقي الزرع والخضرة,,Audio_link,"Agriculture, Livestock and Wild animals",Licened Public(Wikimedia common),"CC BY-SA, 4.0 David Haberlah",
IMG_000404.jpg,Google drive,مزارعٌ سودانيٌّ وسطَ حقلٍ خصبٍ يكسوهُ اللونُ الأخضرُ لقطفِ ثمارِالقثاء الطازجةِ,مزارع  شغال في نص حواشته الخضراء، مدنقر بفتش ويلم في العجور من بين الورق,,Audio_link,"Agriculture, Livestock and Wild animals",Direct Permission,Permission Form,
IMG_000405.jpg,Google drive,المدرجاتُ الزراعيةُ الخضراءُ ، حيثُ رُصفت الحجارةُ والقشُ بعنايةٍ لحمايةِ المزروعاتِ على سفحِ الجبلِ ,جداول ومنحدرات مزروعة بالخضرة ومحاطة بالقش والحجر بيحفظ الموية والتربة في نص الجبل,,Audio_link,"Agriculture, Livestock and Wild animals",Licened Public(Wikimedia common),"CC BY-SA, 4.0 Wlyeldeen Abkar",
IMG_000406.jpg,Google drive,يجلسُ مزارعٌ  وسطَ حقل أخضر شاسع ، جامعاً كومةً كبيرةً من محصول القثاء الطازج والبطيخِ خلفه جبال ,مزارع قاعد في نص ارض زراعية وجنبو كومة كبيرة من العجور الأخضر والبطيخ، و وراهو جبال ,,Audio_link,"Agriculture, Livestock and Wild animals",Direct Permission,Permission Form,
IMG_000407.jpg,Google drive,يقفُ غزال  وسطَ مرج أخضرمحاطاً بسربٍ من الطيورِ المائية ومجموعة من القردة التي تتحرك بين الأشجار,غزال واقف في النص وحوالينو مجموعة من طيور الموية ووراه القرود شغالة تنطط في الشجر,محمية الدندر / ولاية سنار,Audio_link,"Agriculture, Livestock and Wild animals",Licened Public(Wikimedia common),"CC BY-SA, 4.Africankingsta",
IMG_000408.jpg,Google drive,شجرة تبلدي ذات ساق سميكة وفروع  يابسة متشابكة تمتد إلى الأعلى,شجرة تبلدي ساقها تخين فروعها ناشفة ومشربكة لي فوق,,Audio_link,"Agriculture, Livestock and Wild animals",Licened Public(Wikimedia common),"CC BY-SA, 4.0 منهل النعيم",
IMG_000409.jpg,Google drive,تتصاعدُ جذوعُ شجرةِ الدومِ القويةِ لتتفرعَ إلى تيجان مروحية من الأوراق الصلبة,شجرة دوم متفرعة وطويلة وجرايدها المثمرة طالعة فوق ,,Audio_link,"Agriculture, Livestock and Wild animals",Licened Public(Wikimedia common),"CC BY-SA, 4.0 Qomra",
IMG_000410.jpg,Google drive,تنمو ثمار الشيا المعروفة  باسم اللولو بكثافةٍ على أغصانِ الأشجارِ قبل حصادِها,شجرة اللولو مثمرة وثمارها قربت تنضج، وبعد الحصاد بيصنعوا منها زبدة الشيا,,Audio_link,"Agriculture, Livestock and Wild animals",Licened Public(Wikimedia common),public domain,
IMG_000411.jpg,Google drive,تتجولُ ثلاثةُ ضباعٍ مخططةٍ بهدوءٍ داخلَ سياجٍ محميٍ في محميٍة,تلاتة ضباع مخططة بتمشّوا في نص المحمية، وقاعدين يفتشوا في الواطاة بين القش والتراب,,Audio_link,"Agriculture, Livestock and Wild animals",Licened Public(Wikimedia common),"CC BY-SA, 4.0 Amirasalih95",
IMG_000412.jpg,Google drive,أسد مستلقي داخل قفص فوق العشب وخلفه جدران مرسوم عليها أسد,أسد قاعد في قفص فوق النجيلة و وراه حيطان مرسوم فيها اسد,,Audio_link,"Agriculture, Livestock and Wild animals",Licened Public(Wikimedia common),"CC BY-SA, 4.0 Amirasalih95",
IMG_000413.jpg,Google drive,تسبحُ أسرابٌ من الأسماكِ الملونةِ والمخططةِ فوقَ الشعابِ المرجانيةِ في مياهِ بحرصافية,سمك ملون ومخطط، عايم في نص الموية  الزرقة فيها شعب مرجانية,بورتسودان / ولاية البحر الأحمر,Audio_link,"Agriculture, Livestock and Wild animals",Licened Public(Wikimedia common),public domain,
IMG_000414.jpg,Google drive,تنتصبُ سنابلُ الدُخنِ الطويلةُ والمليئةُ بالحبوبِ في الحقل تحت السماء الصافية,قناديل بتاعت دخن طويلة وواقفة في الحقل ,,Audio_link,"Agriculture, Livestock and Wild animals",Licened Public(Wikimedia common),"CC BY-SA, 4.0 Amirasalih95",
IMG_000415.jpg,Google drive,ثلاثةُ طيورٍ من نوعِ الرهو ذاتُ الريشِ الأبيضِ الناصعِ على ضفةِ جدولِ ماءٍ صغيرٍ ينسابُ وسطَ الحقولِ الخضراءِ ,تلاتة من طيور البجابجا لونهم أبيض واقفين  في ضفة الجدول في نص الخضرة,بورتسودان / ولاية البحر الأحمر,Audio_link,"Agriculture, Livestock and Wild animals",Licened Public(Wikimedia common),"CC BY-SA, 4.0 Mojtaba Abdlbagi",
IMG_000416.jpg,Google drive,تتجمعُ أسرابُ العصافيرِ  ذاتِ الريشِ الأصفرِ الزاهي فوقَ أغصانِ شجر شائك,عصافير صفراء  متلمّية فوق فروع شجر شايك ,بورتسودان / ولاية البحر الأحمر,Audio_link,"Agriculture, Livestock and Wild animals",Licened Public(Wikimedia common),"CC BY-SA, 3.0 ChriKo",
IMG_000417.jpg,Google drive,يقفُ غرابُ بوشاحِهِ الرماديِّ المميزِ وسوادِ ريشِهِ اللامعِ فوقَ حافةِ نافذة,غُراب لونه رمادي في أسود، ركّ فوق طرف شباك بيت ,بورتسودان / ولاية البحر الأحمر,Audio_link,"Agriculture, Livestock and Wild animals",Licened Public(Wikimedia common),"CC BY-SA, 3.0 ChriKo",
IMG_000418.jpg,Google drive,تقفُ أنثى حمامة الناماكوا ذات الذيلِ الطويلِ واللونِ الرملي فوق الأرض الجافة,قميرية ضنبها طويل ولونها ترابي، واقفه  في نص واطة ترابية  ,بورتسودان / ولاية البحر الأحمر,Audio_link,"Agriculture, Livestock and Wild animals",Licened Public(Wikimedia common),"CC BY-SA, 3.0 ChriKo",
IMG_000419.jpg,Google drive,نورسٌ صغير ذو لونٍ احمر داكن يقف فوق خشبة,نورس صغير لونه كبدي، ركّ فوق الخشبة ,بورتسودان / ولاية البحر الأحمر,Audio_link,"Agriculture, Livestock and Wild animals",Licened Public(Wikimedia common),public domain,
IMG_000420.jpg,Google drive,عش طيور متدل من شجرة شوكية يابسة في وسط الخلاء,عش طيور متدلي من شجرة شوكية ناشفة في نص الخلاء ,,Audio_link,"Agriculture, Livestock and Wild animals",Licened Public(Wikimedia common),"CC BY-SA, 4.0 Maarten van Dis",
IMG_000421.jpg,Google drive,ثعبان جالس على الرمل، ملتف جسده ولونه ترابي,دبيب قاعد في الرملة، لافّي جسمه لونو ترابي,,Audio_link,"Agriculture, Livestock and Wild animals",Licened Public(Wikimedia common),"CC BY-SA, 4.0 Intesar Salih",
IMG_000422.jpg,Google drive,حديقة خضراء فيها نخيل والنخلات قائمة في وسط العشب,جنينة خدرا فيها نخيل والنخلات واقفات في نص النجيلة,,Audio_link,"Agriculture, Livestock and Wild animals",Licened Public(Wikimedia common),"CC BY-SA, 4.0 Suhaymah Abdulgader",
